,mean,median,min,max
148,13000.716586002714,12414.82383093714,5542.213705043802,29898.040828327135
149,13016.755257823363,12460.805170025164,5742.609281260372,29788.625259349792
150,13062.14273208065,12432.595582920052,5620.246829575224,30693.482156504087
151,13063.939653478885,12396.604347046723,5586.244067362557,31174.58253385439
152,13102.039048446375,12498.428659978523,5663.573390261362,31104.682605684535
153,13121.945934325511,12437.328606968988,5483.020135136338,31707.10971460484
154,13164.385076335115,12450.136552248932,5401.806749927569,32208.965707193907
155,13184.763328443865,12589.956910234128,5241.750985901999,33186.17423911363
156,13198.644579404212,12555.48048376645,5332.20000619836,33035.26573657784
157,13225.789915674872,12515.756738472397,5203.841144389286,32293.155816741157
158,13270.9087673392,12515.287855312426,5140.887773648349,30773.325927420356
159,13326.783896258143,12611.637326159851,5163.888326455347,32006.96825394209
160,13338.209937304637,12619.127870412342,4923.128515001242,30844.753073373056
161,13347.647820736198,12629.50379128573,5009.225949251445,31286.071716717204
162,13371.100739305748,12613.191793735501,4823.9294636871255,31606.05059890167
163,13368.295336548063,12705.721760313163,4767.251016728973,30452.61871609767
164,13399.358587948143,12743.3052956951,4797.106328446512,30209.221035891045
165,13379.397701786413,12680.759478829263,4771.3391022147425,30662.22800378976
166,13392.480789210034,12789.188388562365,4801.700742329632,31168.057548071647
167,13422.156608959482,12796.641591365444,4923.633953725695,30866.79097192508
168,13434.376149366604,12899.046247500286,4981.183508285929,31792.957749074376
169,13443.86010115117,12944.402724779427,4883.21554803691,32373.73249494623
170,13468.171398769937,12909.801246062172,5117.913871347078,31693.94106321892
171,13504.24099327244,12880.88127006326,5037.628630542811,31994.544815887544
172,13555.259243974802,12962.332633239857,4995.340010831302,32070.631319262062
173,13582.000777395611,12869.23439699603,4896.323781899807,32495.04163205269
174,13600.090598419758,13006.179460426785,4920.421873791959,33007.16234847168
175,13622.640172614647,13001.975761736398,4907.62207783488,32578.74158764842
176,13639.06478014914,13012.234886021784,4923.8184245732855,32167.320545270228
177,13663.389561356531,12994.805644854589,4969.769616434271,32259.72020359999
178,13692.136757171664,13060.869302580177,5082.815894272421,31944.707298734756
179,13731.971595590836,13188.65188855609,4896.308931340882,32161.25176421772
180,13753.051200972286,13244.671445812568,5011.251049831084,32128.813087491177
181,13770.278749370804,13239.063049472612,4847.607064087464,32390.150801764386
182,13773.048709457387,13313.57524663697,4833.4792181587945,32838.54762784578
183,13797.01226099104,13322.371149335926,5050.391104031394,32088.953922159624
184,13810.10918066149,13313.397244234353,5091.969476223699,32633.80271761903
185,13810.525771713837,13266.245509330754,4994.345227875546,32895.066500977686
186,13808.765795710096,13268.358922750587,4934.020685005545,33279.162866743216
187,13837.019638871883,13276.684898382176,5036.3476074182545,33797.90726887815
188,13894.490633746049,13384.395544299967,5191.338675235491,34050.259178793254
189,13916.60562339252,13366.663833317478,5232.1797751006325,34764.05456728592
190,13943.323524875545,13332.139324615255,5328.088890723133,36390.7106195651
191,13972.55322564708,13356.453780863088,5320.791069316027,35037.668317715346
192,14003.065866988401,13543.925274082687,5523.046753652659,34963.182798817514
193,14014.708859387754,13475.303376451184,5444.202837499142,34923.58497984906
194,14033.339929933058,13439.717060530904,5821.4488030217935,36435.10551536984
195,14051.589275783059,13373.087691031875,5819.167492190087,37797.44291819115
196,14065.896661044624,13378.268604841473,5450.164783903436,36253.71521639055
197,14066.122412122486,13348.505010217337,5529.298383772907,36885.84435614641
198,14092.967694058218,13350.543727288012,5397.040047519624,37654.820584627574
199,14085.660147005488,13281.428869305255,5496.689166064836,36390.332219017044
200,14132.994766579537,13318.86713157557,5427.509681743052,38825.70610379839
201,14132.63706903954,13414.386751515292,5345.2753995696885,36176.119992819506
202,14197.517910394858,13500.23460492154,5267.690491696151,37186.50010219383
203,14206.084846265787,13553.95777714809,5142.6756697409,37687.94231408965
204,14238.688038453749,13542.382183134503,5109.305550605001,38322.03216754572
205,14255.05457152525,13530.668478469479,5088.1984171068825,38351.88030981325
206,14270.190441187362,13680.456118959626,5051.857098132344,37821.82156368482
207,14334.175520453608,13738.623463073238,4975.844621627926,39424.83286646397
208,14347.145026061715,13653.480971289388,5035.698047763369,39377.66091293864
209,14362.727253952919,13742.928767815485,5047.753127156183,37933.27747885652
210,14390.866395664805,13691.881055811187,5294.792416625777,38398.1439271345
211,14380.940979145591,13644.943559984627,5217.440904396813,38221.91774000084
212,14390.603345671067,13580.428411707706,5314.247513921719,38849.612194122696
213,14409.710101114024,13486.74842743757,5335.510732171452,38568.41820172976
214,14403.271571273148,13647.706494096536,5328.022980086543,38854.35284502967
215,14433.398235596127,13624.517137344443,5274.971855586127,38166.24172386596
216,14428.810569237785,13639.21120463055,5252.853442178671,37549.10694844062
217,14459.56951128733,13626.16350692254,5208.363278783169,37836.212127328174
218,14490.559907872203,13657.413599702739,5078.90887878309,38453.369163323965
219,14555.447050748078,13605.35902194275,5051.428947230732,38611.82646442142
220,14590.928930783031,13759.515948387758,5006.289758362774,39248.823318072886
221,14602.869951614479,13501.42397024764,4826.183973312309,41093.69015636312
222,14627.771108068948,13562.751904985325,4935.238910701421,41859.05627351433
223,14640.63477225053,13592.988762694036,4603.402357872628,42077.79498731781
224,14656.993104031755,13610.327412902077,4472.786505603811,43542.26873790106
225,14675.473477364023,13726.473197782121,4407.700193533082,44538.260560108836
226,14718.90404605537,13859.519482349902,4569.27930704246,44434.24083544103
227,14769.956302297984,13906.995840800504,4455.177385591382,45319.409387317726
228,14773.692953153975,13992.455264923143,4563.111413461024,45706.43894143238
229,14809.727552110695,13966.419039248787,4488.193968957989,44320.80347860633
230,14816.373125938677,13962.023126717202,4575.3788471802545,45473.640766107615
231,14832.784878886885,13930.934353520932,4480.234258494057,44676.6326684595
232,14877.014988658928,13915.147547755156,4518.2416667563175,43577.44872070733
233,14911.949692382068,13953.796606040727,4669.588020125027,44896.76352342138
234,14951.231009747786,14076.30074235112,4718.500632558132,45720.77492764838
235,14986.783709939684,14096.971643366931,4921.953746565566,45964.95336589342
236,15002.237249955166,14116.823546540527,4850.201375408456,45086.17947570229
237,15057.63313987579,14123.46342742393,4710.076776887296,46780.137175083786
238,15083.559711606831,14062.183460031343,4782.144010318612,47698.82769257924
239,15140.918392776486,14157.595560016625,4898.962011322782,48639.17656870014
240,15181.529929443052,14120.98520352199,4903.805179843311,50114.108790519414
241,15222.208823454139,14156.939814607314,4904.813870170094,51326.87088560842
242,15241.484233768037,14242.909933795852,4826.96292761813,52209.66533350941
243,15280.084805735587,14276.039126189784,4930.086641079219,53271.99735191803
244,15309.337677985624,14216.763957469904,4904.18739357615,52558.70802848379
245,15338.270298313002,14167.953001510396,4966.1160943608,52719.63576927161
246,15365.242303152565,14254.051762371684,4811.044286931764,53970.56466199064
247,15397.333355435967,14152.58440719442,4743.824060896344,55075.435246163244
248,15425.327281785418,14242.85898836601,4406.8477651152725,54141.78036278469
249,15421.874126667923,14253.308479940511,4587.2684921813425,53594.047468242
250,15452.536082312452,14413.98022566308,4642.007549574785,55843.831226564376
251,15483.92866800104,14457.150215640424,4568.113565896738,55957.16925833916
252,15532.852343292427,14409.987432549202,4593.865542733289,57170.38003891005
253,15548.66507988525,14537.597529795828,4670.038525874621,55715.150731983405
254,15593.555585368995,14587.987074828965,4622.092117154447,56199.44241127297
255,15598.134117397036,14709.56736350062,4663.939235041962,57771.947108170876
256,15641.029244812678,14749.81793643062,4643.370627543705,59284.03751931099
257,15686.715896657433,14776.44478853044,4658.3091119914325,58930.77731212481
258,15724.308819112935,14635.778688749257,4559.413311239859,59491.27197791998
259,15758.801266208307,14670.064198042119,4654.266497252908,59803.57775833439
260,15772.640144000326,14818.934587043064,4470.408210371184,61258.509478399676
261,15803.250854775992,14869.603990750058,4657.307365160303,61012.95260460732
262,15836.557333751114,14753.991540369347,4562.271694927282,61788.22855234235
263,15859.678671384998,14797.88567862145,4536.946310255836,60199.19123260076
264,15869.214910357672,14712.143320147308,4589.9383340745235,60179.62271677577
265,15902.520359955852,14811.459093702628,4349.046102506086,62440.95147151606
266,15915.424280204443,14705.702536023924,4455.717601477203,63416.49838242225
267,15922.300788847178,14705.247411058022,4459.4805917609965,63532.71461995377
268,15938.721133996125,14711.254108303967,4435.932747267344,63928.83859797429
269,15982.68523588647,14876.000690073286,4359.664904647156,61966.84555587339
270,15981.50942407638,14720.531099011236,4355.960774330311,62628.018319803625
271,16013.760422562475,14679.645373890935,4560.275582468774,66026.48396163114
272,16065.06321735169,14621.325477223603,4650.996340068548,65820.06787361777
273,16109.391969846329,14749.504534621454,4552.216589483043,65781.49627924296
274,16124.394670342848,14702.554881697508,4568.186196422198,66732.20205070349
275,16138.367139256488,14692.748722788003,4369.972883477192,67552.94607188777
276,16168.438998931515,14926.430487936123,4145.1010376557615,67850.04952381227
277,16216.139699752914,14889.568725979765,4465.395812707876,70890.43528895896
278,16277.389382001866,14929.678741673497,4425.315596587869,69507.98612600424
279,16320.78952182608,15124.534851020242,4360.8446695546045,65648.86210472681
280,16374.347874212252,15006.209176879069,4252.1901931981,68220.5389250739
281,16399.82783649412,15147.199227674144,4273.65453077043,68261.69504890547
282,16440.66444005777,15230.150229450202,4397.245473619271,67219.75594991783
283,16434.4139950335,15169.533035260572,4621.753113531599,67576.30540816528
284,16487.77456443374,15305.453455959429,4655.367953328453,68031.82726702312
285,16544.365972011474,15442.970841395734,4715.389693394933,65688.94781198203
286,16598.45355922423,15317.218594802489,4610.570653098588,64458.715949044745
287,16634.41332624064,15287.442048140201,4605.9555906620035,64458.61471956083
288,16652.72787072395,15265.417331172406,4459.07397398516,65253.711434354955
289,16654.969734735263,15398.414245126725,4424.820634855577,64950.086201787795
290,16690.021188508108,15373.394396075757,4490.691879086593,61026.790938661514
291,16707.934412524348,15530.511094069323,4389.463267541272,60341.31598394045
292,16751.349963817203,15527.874386960195,4178.866185248537,59528.747250351735
293,16796.327012911504,15575.510630074104,4169.195368301538,58709.75539314018
294,16824.794298187786,15405.50514977903,4444.69936487612,60821.536685162624
295,16862.582165476317,15407.056478869503,4521.332663989708,60510.30888532714
296,16924.001701939982,15401.037756504966,4519.751956895432,61119.6545891247
297,16943.626628962473,15332.403895735682,4596.113981944893,59467.86447309035
298,16972.809177171253,15400.212802279855,4494.346236856426,61789.56061222342
299,17010.27560475177,15527.667693563246,4427.348666447836,62958.535118956635
300,17023.757949807143,15600.498186106475,4392.39686784354,64717.00645876724
301,17056.8024083216,15590.422505984596,4433.973944371618,62924.04295814204
302,17070.089334241857,15632.213797824894,4444.649688795506,62806.56943429728
303,17094.251198774607,15621.500631413774,4362.642836715168,64309.24059746936
304,17111.153187422802,15549.356957533124,4331.36396497183,66370.09913885572
305,17115.589509801248,15619.732521323866,4593.297641960709,66366.35812044062
306,17126.50301469477,15632.84003626509,4721.392296397639,64166.619998927
307,17178.364837062258,15731.231282120878,4550.588087549093,65440.49522829835
308,17230.66794957317,15796.932095700116,4468.830036551981,68102.75594582346
309,17251.792864833365,15597.788949483034,4523.099056929147,68653.70084289348
310,17313.721071559477,15853.953407492756,4691.608104355197,72279.29340530821
311,17344.482068895853,15964.920911779856,4759.202131929072,70541.46542074313
312,17377.00197303723,16006.825824174803,4663.8379447361585,70995.4418379077
313,17372.975322220205,16081.10401166793,4601.531651406464,69302.587456271
314,17403.527780313976,15874.043318936221,4533.669318247951,69431.46307829166
315,17420.79955072645,16028.968863281698,4685.333250534954,68007.69286131384
316,17436.308574881237,15978.667996468062,4940.804847044905,68275.14531017192
317,17468.91472534328,16014.843136042302,4940.373253345171,68196.8316974291
318,17466.514102166635,15968.486082002653,4955.153808554921,67986.43964760538
319,17532.8628530876,15930.65135347987,5035.715998600213,68498.73115431637
320,17538.316629324985,15889.262643225175,4836.51479355484,68400.85896087985
321,17576.606527476906,15807.345274631469,4899.265010900335,68254.79318813565
322,17626.43344525942,15833.893997927195,4805.651702781068,68232.33064493137
323,17668.465748901985,15974.651291740276,4683.982183760863,69049.99092646477
324,17668.962140728032,16043.781929159833,4783.343022847873,68157.74616307644
325,17698.03243204238,16016.593450436238,4905.355826851037,67002.85053958632
326,17718.455083818513,16126.152927295827,4762.74806612753,66492.26226469837
327,17780.41904419795,16085.890261194838,4808.74367597444,67290.92246982259
328,17815.24130501724,16380.257151481048,4638.587905219073,68077.31092072272
329,17838.274734743954,16268.634225421854,4551.571807727402,70768.92741698363
330,17865.729574921217,16293.446977216892,4631.76235366748,68680.86480814514
331,17871.181808619458,16234.642456570944,4596.436605530085,66006.12620314503
332,17879.95810022487,16008.090990868184,4689.8360268411925,65803.78453159236
333,17855.563032410937,16120.534681945626,4794.960581621931,66454.79699654879
334,17852.28164519835,16136.082454115261,4826.912250165933,65016.56855637163
335,17855.037150516586,16265.648773732173,4786.427263073768,64560.2263650826
336,17910.081153337374,16411.02189931519,4688.349202630719,65886.82739609403
337,17917.347722425122,16330.460517233232,4540.482226418669,66208.95573317452
338,17954.312183160295,16327.900550328848,4476.982382694761,66993.83152119696
339,17964.386413455093,16355.015393994257,4620.089818019293,69968.25294863286
340,17973.897044302736,16304.698715150103,4749.408083916081,68253.91819746395
341,18046.912306387538,16279.645542793709,4646.16940192194,68963.71953150473
342,18049.593152532063,16321.687100396915,4699.432429122528,68130.06037750316
343,18093.254717253432,16340.686900488316,4863.834946123311,69491.61316236571
344,18124.032549475665,16344.958964844882,4893.724882011872,70042.67045793189
345,18141.845331952172,16609.05386258179,4846.269938508755,70786.1196278326
346,18168.332110031304,16743.17294824763,4812.856967049705,72109.00554391526
347,18196.706044366518,16720.277744421925,4717.36986672453,72759.02104222961
348,18234.83756434399,16782.09213981159,4644.390302509221,72837.70150215914
349,18257.903412084248,16693.34461415877,4747.014812581402,71256.31116473612
350,18308.92704545096,16621.23061148778,4858.952491488291,71694.67900178884
351,18362.511658325046,16600.23341763221,4877.267111163235,74445.25344574492
352,18404.70541112537,16782.179892483477,4727.658049175098,75990.17594293524
353,18428.812466274787,16770.88742045167,4685.103117914534,77238.54591172111
354,18482.30255199682,16958.876098435005,4708.791983772337,75162.48589395682
355,18502.619516793387,17038.623965974763,4667.538550404773,73741.68132239512
356,18564.941114699515,17155.547645726434,4602.889287573631,76318.66395166652
357,18599.83351833211,17197.62143469829,4393.886344089367,76367.66920032733
358,18664.331673922865,17283.994281252133,4336.48543232323,75685.12865265337
359,18717.53826487417,17072.146784443612,4339.991216584631,75546.93666241631
360,18741.97326602971,17233.89478949524,4257.686374273209,74043.0550908139
361,18775.785081732807,17003.199466816608,4384.251241670715,73783.67225275174
362,18823.207497460902,17202.31602913051,4342.961252541748,73508.21986437734
363,18848.706053444766,17346.56699891526,4382.0026714759,72018.0936412664
364,18896.2231588529,17350.191629769266,4347.951421368126,72033.6855384529
365,18955.523075449,17435.6141533983,4293.201804214784,73389.61830476829
366,19010.43560545046,17447.589417323397,4444.594955491175,75363.21902219378
367,19067.364388463604,17665.040114845153,4497.004484394906,76959.31531608973
368,19104.462293765486,17780.449525896933,4521.38544202931,78866.16426210891
369,19130.81880340581,17631.901382240056,4378.7802374448665,80499.19657758306
370,19112.745775490315,17540.567579917813,4365.514423716891,80829.54989874538
371,19169.169127309033,17461.24377941948,4412.56839903543,79142.23076496438
372,19207.79894691289,17500.204128323632,4496.7185084606945,79963.86475935373
373,19243.87480595778,17560.067877095473,4649.937442804977,81276.83807416921
374,19280.54019967914,17390.739203198766,4582.4517591104195,79013.6622623648
375,19313.744186967175,17535.335176299974,4466.488921720117,78677.01349273926
376,19318.710880657705,17500.939556287307,4534.037174281788,79837.54473015467
377,19358.464173756718,17445.29026116222,4358.485532273084,81877.49102785837
378,19402.249742568194,17254.470052078323,4356.491691772388,80376.4855540138
379,19429.664897856786,17497.682176741608,4397.899910897586,79158.49047336953
380,19446.885682484695,17405.226639013308,4464.414701524797,81314.63258499421
381,19515.909278841904,17655.439049501263,4411.162409776369,80986.65574980268
382,19570.13944868069,17662.120881842253,4291.422586094228,82944.84189193479
383,19590.403550710766,17794.940851426,4226.257850003157,80860.41224604646
384,19623.954045810362,17945.287945635104,4249.535933727942,82240.82971704846
385,19625.422210073084,17853.66052844419,4195.231512220394,82516.99527110036
386,19680.58366861127,17750.344097063506,4166.271448991072,85452.35460702443
387,19735.49910935929,17691.58513525148,4298.821404993475,84864.82302816874
388,19802.02026844925,17713.717096681405,4398.09140372165,84003.56956925006
389,19855.017152245135,17615.645738465704,4336.182756889522,84704.30643763978
390,19882.940633757633,17763.470827666515,4330.958020815658,83868.89819411804
391,19918.59885251518,17772.743068031174,4161.533816123807,82550.0857291283
392,19960.376996734958,17727.998542284095,4234.017325628002,84206.08652047234
393,20018.989548561884,17894.746961727105,4218.708560888689,85515.33665399795
394,20045.820911311872,17946.169100390365,4101.654928904497,84935.92452830724
395,20097.602223885006,17887.66936336133,4112.8428960536485,88537.05118599435
396,20127.54734466669,17980.926206185013,3939.556608836308,88522.74881555059
397,20178.302830785386,17900.93258407506,4024.2944068758707,87465.63662079918
398,20219.601354170765,18038.102630111487,3966.364341470054,88481.29518035975
399,20249.062294350628,18108.58589082118,3965.3933171318495,92222.57039507185
400,20241.10199700901,18124.75188519608,3977.9945439508597,89928.26969070929
401,20286.525243276326,18282.239841253282,4113.4145402231925,85973.25842948334
402,20330.513871924242,18341.512892186187,4115.285774549899,85016.8282408097
403,20349.802561212015,18299.39153632221,3814.1058727322275,85754.08678461672
404,20380.84577758656,18089.40505757354,3816.718703656392,80304.09175241136
405,20384.289364509994,18131.705707565416,3698.5348016153707,81681.5981655817
406,20438.91973311762,18369.688492470472,3760.4601527295167,82611.384276925
407,20495.527601192545,18246.231079426594,3783.949263162542,83153.981505652
408,20503.985509901282,18391.78736324515,3711.0149293582967,81463.01841010856
409,20525.386105662423,18280.22084050027,3785.350523158731,78839.96873972582
